,id,img,label,text
11612,03976,img/03976.png,1,"warning ""every"" country that has become involved in muslim immigration has eventually become an islamic state, and don't the fate of your country will be any different islam is a cancer for which there is no cure"
6829,03981,img/03981.png,0,siri take me home starting route to gym
5126,03984,img/03984.png,0,when your brother sucks at driving
201,03985,img/03985.png,1,white people hispanic people black people
11826,03987,img/03987.png,0,the newest hate group the dumb stupid klan
5331,04125,img/04125.png,0,sorry i'm late have the racist comments started yet?
7615,04126,img/04126.png,1,"hitler be like ""you sure i killed 6 million? they aint up here"
11928,04127,img/04127.png,1,here we go again. us paralympics team refuses to stand during st.
5810,04132,img/04132.png,0,"dear ""dad"". i did it without you. love, the daughter you left behind"
11941,04135,img/04135.png,0,there's only one race the human race and that thing on the right? that's a monkey in human clothes
10735,04138,img/04138.png,1,what do a bicycle and a nigger have in common? neither works without chains
6669,04152,img/04152.png,0,over 50 south africans lost their lives after police opened fire during a protest
7956,04153,img/04153.png,0,let's end racism
9378,04156,img/04156.png,0,me after i take that first sip of mcdonald's sprite kwispy
5272,04157,img/04157.png,0,a real man... loads the dishwasher every night!!
3066,04162,img/04162.png,0,one of the most brillant minds in science
10754,04163,img/04163.png,1,i will kill this white man ooo wwe fans
821,04165,img/04165.png,0,*had* a solution but nooooo.
2794,04175,img/04175.png,1,im not racist because racism is a crime and crime is for black people
5387,04183,img/04183.png,0,back off murderers we fight for justice
5413,04185,img/04185.png,0,when you need a diaper because you're a still a baby
4579,04187,img/04187.png,0,this is how muslims celebrate new year
6153,04217,img/04217.png,0,have a coke and a smile. regen: always coca cola coke adds life. ma: nevermore coca cola
11847,04239,img/04239.png,0,when you fart in crowd and  try to look normal
2983,04253,img/04253.png,0,sad world history
10291,04256,img/04256.png,0,me and styrofoam... yup...both white trash
9797,04257,img/04257.png,0,"how sad it must be for supporters - believing that scientist, scholars, historians, economist, and journalists have devoted their entire lives to deceiving america, while a reality-tv star with decades of fraud and exhaustively-documented lying is your beacon of honesty"
1666,04258,img/04258.png,0,when you convert your dishwasher into a weed eater
2868,04263,img/04263.png,1,holocaust jokes are offensive ann frankly aren't funny
11795,04265,img/04265.png,1,farming simulator 1800
9109,04267,img/04267.png,1,i'm not saying it was muslims but it was muslims
10968,04268,img/04268.png,1,guess which one is which? 1. transgender; 2. suicide bomber or 3. a floor lamp
1888,04269,img/04269.png,0,met a jewish girl and she asked me for my number i told her we use names here
7257,04273,img/04273.png,0,have you seen my bag
2824,04278,img/04278.png,0,never let someone who has done nothing tell you how to do anything
4896,04281,img/04281.png,0,patty cake patty cake butthole hand i got tourettes syndrome chicken fucked ham
4675,04287,img/04287.png,1,"that's it, back to the kitchen! where's my sammich? women's day is over!"
1286,04293,img/04293.png,0,i need to drink water so i can stay hydrated
8191,04295,img/04295.png,0,when black people say they are native american
3021,04296,img/04296.png,0,now imagine if native american cowboys rode bicycles
712,04298,img/04298.png,1,"""how we see muslims how muslims see us"
10219,04316,img/04316.png,0,"algebra and geometry are fine, but graphing is where you draw a line"
1570,04317,img/04317.png,0,thanksgiving in china
12240,04319,img/04319.png,1,"sometimes, you have to water your farm equipment so it doesn't overheat"
7344,04321,img/04321.png,0,"""if that uckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016"
3063,04325,img/04325.png,0,its a 3-day weekend pace yourself
3005,04326,img/04326.png,1,when the chow mein was on point but you kinda miss your cat
8905,04328,img/04328.png,1,if only dogs could pick up after themselves
3977,04356,img/04356.png,1,i only wear silk panties cotton ones remind me of slavery
9231,04361,img/04361.png,1,islam turning every single country it touches into a shithole for over 1400 years
1180,04362,img/04362.png,0,best thing about her bread?... you know shes gonna bake it with care!!!
514,04371,img/04371.png,1,the first annual mohammed-a-thon
8284,04372,img/04372.png,0,my sister gave me this haircut after i fucked her
7455,04379,img/04379.png,0,tfw you hear that you should be able to walk again with 2 months of pt
1126,04386,img/04386.png,0,local restaurant gets new slow cooker
9093,04387,img/04387.png,0,"sit down kids, i will now tell you how i met your mother"
10923,04397,img/04397.png,1,what do you call a a retarded jew? auschwistic
1920,04398,img/04398.png,0,nuclear bombs angles
310,04519,img/04519.png,1,my wife called me a paedophile that's a big word for a 9 year old
10935,04529,img/04529.png,1,"please, ' 'share' this piggy he upsets muslims"
12158,04536,img/04536.png,0,"he's not a great debater, he's not a smooth talking politician, he's not part of the establishment, but he is a true american patriot! we cannot sit back and watch them destroy this man who is trying to help us ! he can clean up america and they know it !"
11215,04538,img/04538.png,0,"bows here, bows there, bows everywhere"
11976,04563,img/04563.png,0,"yeah, we know ""no president has done what i have done."""
51,04567,img/04567.png,1,my kill streak is over 9000
2975,04568,img/04568.png,0,me during no shave november
11197,04569,img/04569.png,0,when is the time to eat i am hungry
10240,04579,img/04579.png,1,maybe the catholic church protects pedophile preists because the last time christianity shunned a pedophile he started islam?
12057,04582,img/04582.png,0,this has no place on american soil
11887,04583,img/04583.png,1,mom won't let me use the oven with my jewish friends
3700,04591,img/04591.png,0,rep. ilhan omar: 9/11 was 'some people did something' here's your something 2977 people dead by terrorism
6824,04597,img/04597.png,0,terrorist attacks innocent people with guns leaders want innocent people to give up their guns and become even more defenseless.
11587,04615,img/04615.png,1,it's the religion of peace. join exclusive islam!
3804,04619,img/04619.png,1,"the most popular, but least talked about, white trash barbie! kids b like ""not my fault you didn't pay the cable!"""
11451,04621,img/04621.png,0,you are what you eat meanwhile in africa
7422,04623,img/04623.png,1,"six kids, no husband, no job, and food stamps $10,000 back in income taxes"
7751,04629,img/04629.png,0,halloween was great this year
573,04632,img/04632.png,1,i could have annihilated all of them but i left some of them alive so you will know why i was killing them
7391,04637,img/04637.png,0,when your chinese food shows up completely uncooked
161,04638,img/04638.png,1,they should have learned from harry potter. he escaped the chamber
5231,04639,img/04639.png,0,"the female body is a gentle, delicate flower except for the vagina. pound the fucking vagina"
2931,04651,img/04651.png,0,what every muslim looks like to me
9963,04658,img/04658.png,1,"so, you think by being a a muslim sympathizer, this will somehow keep us from killing you ? you are a special kind of stupid"
9348,04675,img/04675.png,0,i called my boy whatchoo goin do bout that spray bottle now
10740,04682,img/04682.png,0,why can't we spend money on education instead of drugs
2723,04683,img/04683.png,0,"when you make a meme using a different language that everyone can still understand: no es mucho, pero es trabajo honesto"
155,04687,img/04687.png,1,"god after making the first of these. 'whoops, i burnt one'"
8182,04689,img/04689.png,0,illegal immigration the cowboy way we'll know them if they try to come back in!
3576,04695,img/04695.png,0,when a badge and gun aren't enough to cope with your fragile senses of self worth and masculinity: roadhouse!
8780,04712,img/04712.png,0,"just figured out trump conned you? not too fucking bright, are you?"
11801,04716,img/04716.png,0,"makeup artist $4,000 / month personal stylist $15,000 / week i can't tell the difference"
9429,04718,img/04718.png,0,isis you mean them goat fuckers that don't like bacon
4206,04719,img/04719.png,0,how you see it how the turkey sees it
6765,04726,img/04726.png,0,islamic state soldiers celebrating we should kill them all
1875,04728,img/04728.png,0,muslim wife wearing sexy lingerie for her husband
8139,04729,img/04729.png,0,what if punk is just gangsta rap for white kids
7805,04732,img/04732.png,0,trump supporters be like make america great again
6615,04735,img/04735.png,0,smile even in the worst of times
588,04739,img/04739.png,1,rise of the planet of the apes (1963)
10347,04758,img/04758.png,0,"my fragile heart at my sex drive - stay back, slut"
10333,04759,img/04759.png,0,im ready to have some fun
3540,04762,img/04762.png,0,scientist are working hard to cure them all
401,04763,img/04763.png,1,when you're still fucked from last night's bender and sunglasses aren't gonna cut it
8595,04765,img/04765.png,1,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair"
6129,04768,img/04768.png,0,really? eating pork is gross but marriage to a minor isn't?
2260,04769,img/04769.png,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay"
10261,04782,img/04782.png,0,adorable african kid appreciating life
4829,04783,img/04783.png,0,"where you can get with that bull shit what is ""fuck outta here correct"
1818,04785,img/04785.png,0,black santa
3972,04786,img/04786.png,1,"being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy"
6025,04791,img/04791.png,1,if you're a gentleman then nothing may disturb you but if you're a hungry sex maniac then there's no dress which can provide security for any women
4,04796,img/04796.png,1,xboxone farming 1619 simulator
3264,04798,img/04798.png,0,are you bored? join spastics with special admin powers now
8739,04813,img/04813.png,1,when you haven't stolen for over 2 weeks.
10853,04819,img/04819.png,1,"jew: *walks out of the shower* hey man, can i get a towel? auschwitz guard:"
