,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
276,2971,img/02971.png,hateful,what do you get when you cross harvey price with a pritt stick? a sticky black spastic,NEGATIVE,0.9983814
277,2973,img/02973.png,not-hateful,how long can i run? till the chain tightens,POSITIVE,0.9947499
278,2974,img/02974.png,hateful,"it might look fucked up, but her handjobs are fucking unbelievable",POSITIVE,0.99639344
279,2975,img/02975.png,not-hateful,you never realize how little self control you actually have until chips and salsa are in front of you at the mexican restaurant,NEGATIVE,0.99756557
280,2983,img/02983.png,not-hateful,large big mac no onions,NEGATIVE,0.5227368
281,2984,img/02984.png,not-hateful,stop racism black children and white children are the same,POSITIVE,0.9451119
282,2987,img/02987.png,not-hateful,not my president not my residents,NEGATIVE,0.9994219
283,3124,img/03124.png,hateful,muhammed fixing his calculator,NEGATIVE,0.9976855
284,3125,img/03125.png,not-hateful,i'm down.. ...with that,POSITIVE,0.99711925
285,3128,img/03128.png,hateful,lazy day nothing to steal,POSITIVE,0.99754757
286,3145,img/03145.png,hateful,when each letter is a mental disorder,NEGATIVE,0.99451053
287,3146,img/03146.png,not-hateful,this is inhuman the operation takes only a couple of seconds to perform but its image remains for years,NEGATIVE,0.99949193
288,3148,img/03148.png,hateful,fact: ethiopian food is so rare that locals dont even eat it ethiopian food,NEGATIVE,0.9944174
289,3149,img/03149.png,not-hateful,harambe santa,POSITIVE,0.9837751
290,3162,img/03162.png,not-hateful,recruiter added me on linkedin so i guess things are getting pretty serious,NEGATIVE,0.97729075
291,3164,img/03164.png,hateful,party tonight? i'm down,POSITIVE,0.9974587
292,3165,img/03165.png,not-hateful,shame on you america you said you would never forget,NEGATIVE,0.99902177
293,3172,img/03172.png,not-hateful,im white trash and im in trouble,NEGATIVE,0.99826854
294,3174,img/03174.png,not-hateful,"life is like belgium choclate, filled of earthy flavours and no sourness",POSITIVE,0.99834204
295,3178,img/03178.png,hateful,"""we fly planes into their buildings now they kiss our asses!"" """,NEGATIVE,0.9993314
296,3179,img/03179.png,not-hateful,i'm this pretty because both my parents are dentists,POSITIVE,0.9958737
297,3185,img/03185.png,hateful,best thing about an ethiopian blowjob ? you know she's going to swallow,POSITIVE,0.99764735
298,3186,img/03186.png,not-hateful,removes polish with chemicals nobody bats an eye commits crimes against the polish starts ww2,NEGATIVE,0.9982093
299,3187,img/03187.png,not-hateful,every dad: *shaves beard* his own baby: i've never met this man in my life,NEGATIVE,0.99909925
300,3189,img/03189.png,not-hateful,"if a man wants you, he will come and get you",NEGATIVE,0.9846843
301,3196,img/03196.png,not-hateful,made rice krispies way before kellogg's,POSITIVE,0.97763747
302,3197,img/03197.png,hateful,i'm no bird expert but i'm guessing it's 4 females and 1 male,NEGATIVE,0.98755324
303,3214,img/03214.png,not-hateful,bartender: how about a nice 12 yr old? him: boy or girl?,POSITIVE,0.9938868
304,3217,img/03217.png,not-hateful,"they are like sperm you get millions, but only one works",NEGATIVE,0.9990923
305,3218,img/03218.png,hateful,when you try acid for the first time,POSITIVE,0.9956156
306,3241,img/03241.png,not-hateful,when black people make white jokes when white people make black jokes,NEGATIVE,0.99610704
307,3246,img/03246.png,not-hateful,mobile nun,POSITIVE,0.9825912
308,3248,img/03248.png,not-hateful,when you just can't stop thinking about obama,POSITIVE,0.99852794
309,3251,img/03251.png,not-hateful,it is disgusting to laugh at gender dysphoria,NEGATIVE,0.99783665
310,3254,img/03254.png,hateful,"liberals: ""japan has gun control without issues, what makes you think it can't work here in the usa?"" me: (whispering) black people",NEGATIVE,0.99582326
311,3256,img/03256.png,not-hateful,when you ask for advice and they tell you to just be yourself you want me to get naked and start the revolution?,NEGATIVE,0.9979796
312,3257,img/03257.png,hateful,white trash not marriage material,NEGATIVE,0.99938494
313,3258,img/03258.png,hateful,"i heard we can get free steroids in australia please help feed and house this poor, defenceless refugee. don't be racist and let me in!",POSITIVE,0.99668926
314,3267,img/03267.png,not-hateful,that feeling when you finish your homework in record time and have extra time to chill,POSITIVE,0.9987168
315,3268,img/03268.png,not-hateful,hey mom the goats asshole is inside out. what do?,NEGATIVE,0.9953953
316,3271,img/03271.png,not-hateful,when your wife and girlfriend dont get along,NEGATIVE,0.9983853
317,3275,img/03275.png,not-hateful,the only time you can hang out with 2 dirty hookers and a tranny,NEGATIVE,0.99402535
318,3276,img/03276.png,not-hateful,unless life also gives you water and sugar your lemonade is gonna suck,NEGATIVE,0.99941355
319,3279,img/03279.png,not-hateful,aren't you tried of my jokes!,NEGATIVE,0.99829495
320,3281,img/03281.png,not-hateful,the weekend be like,POSITIVE,0.99214315
321,3285,img/03285.png,not-hateful,i wanna see the most fucked up meme. lets see what you got,NEGATIVE,0.9971561
322,3289,img/03289.png,not-hateful,fuck banks fuck indians too,NEGATIVE,0.9972938
323,3291,img/03291.png,hateful,do you agree with pauline to stop islamic immigration to australia share if you agree,NEGATIVE,0.98778397
324,3296,img/03296.png,not-hateful,come on over i'm having a party the place is crawling with pussy,POSITIVE,0.99544317
325,3298,img/03298.png,not-hateful,thanks for visiting,POSITIVE,0.99857545
326,3418,img/03418.png,not-hateful,i got a flat on my way to the store,NEGATIVE,0.99934727
327,3421,img/03421.png,hateful,"when you shoot up the school and somebody else gets blamed for it we stand here amid my achievement, not yours!",NEGATIVE,0.9441384
328,3429,img/03429.png,not-hateful,throwback thursday we was all by ourselves at one time we was the only once's in the new phase to build and close,POSITIVE,0.98362255
329,3468,img/03468.png,not-hateful,"my dishwasher is acting strange, can anybody help",NEGATIVE,0.9991405
330,3472,img/03472.png,hateful,"pet niguana for sale!! come with food dish, a few toys, and a screen lid so it can't get out $300 obo",POSITIVE,0.9932148
331,3479,img/03479.png,hateful,just waterin' the dirt,NEGATIVE,0.9986601
332,3482,img/03482.png,not-hateful,i try not to be bias,POSITIVE,0.99591106
333,3485,img/03485.png,hateful,probably in ur bed ya weird cunt im nota girl where do pee?,NEGATIVE,0.99833345
334,3495,img/03495.png,not-hateful,"when your homie throws a heart react on your status just fucking kiss me, man",POSITIVE,0.9966635
335,3519,img/03519.png,hateful,i'm going home i'm russian,POSITIVE,0.98475754
336,3524,img/03524.png,hateful,terrorist can come to this country way to easy,NEGATIVE,0.992033
337,3526,img/03526.png,not-hateful,when you've just realised your son has to be picked up from school,NEGATIVE,0.98809665
338,3527,img/03527.png,not-hateful,this bullshit started because of this bullshit thanks to this asshole,NEGATIVE,0.9988889
339,3528,img/03528.png,not-hateful,look at the bright side you are only half black now,NEGATIVE,0.9960526
340,3547,img/03547.png,not-hateful,people with dwarfism arguing,NEGATIVE,0.9867157
341,3562,img/03562.png,hateful,white people when they learn fish swim in schools,NEGATIVE,0.9885316
342,3567,img/03567.png,hateful,potato is my favorite color of the alphabet,POSITIVE,0.9979613
343,3568,img/03568.png,not-hateful,time to play rich vs the constitution,NEGATIVE,0.99518454
344,3571,img/03571.png,not-hateful,vibing.. ...with the music,POSITIVE,0.99867296
345,3574,img/03574.png,not-hateful,pull up your pants and back away from the goat!!,NEGATIVE,0.9967332
346,3581,img/03581.png,not-hateful,barack taking michelle to get pampered the first day off of quarantine,POSITIVE,0.99850297
347,3587,img/03587.png,not-hateful,the day that shook new york city,POSITIVE,0.99758935
348,3591,img/03591.png,hateful,"joins the democrat party to indulge in deep seated supremacist proclivities. ""helping"" minorities also loves black cock",NEGATIVE,0.9986763
349,3594,img/03594.png,not-hateful,lets end racism together we can do it,POSITIVE,0.9983088
350,3612,img/03612.png,hateful,it's how technology has advanced polish remover 1940 polish remover 2019,POSITIVE,0.9955794
351,3615,img/03615.png,not-hateful,joke time 3 muslims walk into a bar.,NEGATIVE,0.9948135
352,3618,img/03618.png,not-hateful,did you know european colonialism began in the fifteenth century,POSITIVE,0.6119722
353,3624,img/03624.png,not-hateful,just a traditional muslim man with a beard,NEGATIVE,0.9947474
354,3629,img/03629.png,not-hateful,hey man you gotta go home my parents are fighting again,NEGATIVE,0.9978451
355,3642,img/03642.png,not-hateful,when you catch your goat with another man,NEGATIVE,0.9953283
356,3659,img/03659.png,not-hateful,"""i hope the electoral college gets beat in the ncaa tournament""",NEGATIVE,0.9959249
357,3675,img/03675.png,not-hateful,because of trump i got fired from my job,NEGATIVE,0.9990539
358,3678,img/03678.png,not-hateful,lock her up and throw away the key,NEGATIVE,0.9984852
359,3681,img/03681.png,not-hateful,when you're muslim but you have oil,NEGATIVE,0.9397204
360,3685,img/03685.png,not-hateful,not all angels reside in heaven.. many walk the battlefield.,POSITIVE,0.9897034
361,3691,img/03691.png,not-hateful,koran class with the rohingya people,POSITIVE,0.996355
362,3692,img/03692.png,hateful,if it fits it ships,POSITIVE,0.9920008
363,3715,img/03715.png,not-hateful,great at making martinis terrible at stealing tambourines,NEGATIVE,0.99762976
364,3718,img/03718.png,not-hateful,baaaa-utiful,POSITIVE,0.99836034
365,3728,img/03728.png,not-hateful,"stalin: if you invade us, you break our agreement hitler: quicksaving..",NEGATIVE,0.9984236
366,3742,img/03742.png,hateful,when your muslim gf invites you over for dinner,NEGATIVE,0.9914551
367,3745,img/03745.png,hateful,your order comes to $37.50 and your white privilege discount brings the total to $37.50,NEGATIVE,0.99542904
368,3751,img/03751.png,not-hateful,"""i yelled catch ! i swear i thought she was ready """,POSITIVE,0.98763216
369,3756,img/03756.png,hateful,white people have no right to live in africa... .. but it's a blackman's right to live in any european country he chooses?,NEGATIVE,0.98615944
370,3759,img/03759.png,not-hateful,what's the difference between hillary and putin? putin actually wins the elections he rigs,POSITIVE,0.9882735
371,3761,img/03761.png,not-hateful,we talked about it i agreed dinner would be ready on time in the future,POSITIVE,0.9977595
372,3764,img/03764.png,hateful,"my black flag brings all the goats to the yard and they're like allah akbar and then i'll put a bomb in a car, i'd teach u but i have no arms",NEGATIVE,0.9989748
373,3765,img/03765.png,hateful,american kids all across american storefronts!!! freeway off n on ramps!!! street corners!!! begging for $$$ for the're alcohol!!! n drugs!!!,POSITIVE,0.9898329
374,3789,img/03789.png,hateful,anne frankly i don't care,POSITIVE,0.99581975
375,3794,img/03794.png,hateful,tranny jesus died for your eyebrows,POSITIVE,0.98565775
376,3795,img/03795.png,not-hateful,even i can see you're a cunt,NEGATIVE,0.9994527
377,3798,img/03798.png,not-hateful,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",POSITIVE,0.9936006
378,3841,img/03841.png,hateful,when i grow up... lol nevermind,POSITIVE,0.99231136
379,3845,img/03845.png,hateful,rev al sharpton that gorilla was 17 black and unarmed,NEGATIVE,0.9885492
380,3847,img/03847.png,not-hateful,meanwhile at the isis strip club,POSITIVE,0.9935249
381,3849,img/03849.png,not-hateful,gmc short for give me cock,NEGATIVE,0.9912255
382,3854,img/03854.png,hateful,did a lot of medical research didn't hurt any animals,POSITIVE,0.9981958
383,3857,img/03857.png,not-hateful,it's a piece of cake if she's not awake,NEGATIVE,0.99738395
384,3861,img/03861.png,not-hateful,when you realize you fought on the wrong side during wwii,NEGATIVE,0.9985248
385,3864,img/03864.png,hateful,you can't be the victim of a school shooting if you're the school shooter,NEGATIVE,0.9985806
386,3865,img/03865.png,not-hateful,after 3 million years of evolution we still love to relax,POSITIVE,0.998493
387,3869,img/03869.png,not-hateful,a mother's love for the child is a divine thing,POSITIVE,0.998245
388,3871,img/03871.png,not-hateful,justin trudeau the imam of canada,POSITIVE,0.99687153
389,3874,img/03874.png,hateful,one of the poor defenseless refugees we hear about she's smuggling 31 pounds of pure heroin,NEGATIVE,0.99478686
390,3875,img/03875.png,not-hateful,we're glad you're home the russians pooped in the hallway!,POSITIVE,0.9986647
391,3876,img/03876.png,not-hateful,my dog loves the attention,POSITIVE,0.998564
392,3896,img/03896.png,hateful,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",POSITIVE,0.99721676
393,3917,img/03917.png,not-hateful,attacking a person for who they are or where they're from is an attack on their people and culture as a whole,NEGATIVE,0.9961306
394,3924,img/03924.png,hateful,three k's a day keeps the minorities away,POSITIVE,0.9974606
395,3926,img/03926.png,not-hateful,when it comes to the most terrible people hitler is the winner,POSITIVE,0.99572206
396,3927,img/03927.png,hateful,after group sex mohammed is very tired,NEGATIVE,0.9975664
397,3928,img/03928.png,not-hateful,chimpanzees are one of the only animals that kiss each other like humans,POSITIVE,0.99711204
398,3942,img/03942.png,not-hateful,they're just like anyone else,NEGATIVE,0.9972729
399,3947,img/03947.png,hateful,no one: steven hawking:,NEGATIVE,0.99663085
400,3957,img/03957.png,not-hateful,lawn darts muslim style,NEGATIVE,0.91712165
401,3962,img/03962.png,not-hateful,where's my water?,NEGATIVE,0.982947
402,3968,img/03968.png,not-hateful,when you're watching the #roots remake but you're in an interracial relationship,POSITIVE,0.9904276
403,3971,img/03971.png,not-hateful,so i was sucking on her t*ts then the husband walks in and i just sk*t myself,NEGATIVE,0.99843943
404,3976,img/03976.png,hateful,"warning ""every"" country that has become involved in muslim immigration has eventually become an islamic state, and don't the fate of your country will be any different islam is a cancer for which there is no cure",NEGATIVE,0.99551755
